Month,Product,Customer,Cases,Unit Price,Promo,Total Price
2/1/2022,Product 2,Customer 5,90,15.3,1,1377
2/1/2022,Product 3,Customer 5,30,15.3,1,459
2/1/2022,Product 4,Customer 5,48,15.3,1,734.4
2/1/2022,Product 2,Customer 6,18,15.3,1,275.4
2/1/2022,Product 3,Customer 6,36,15.3,1,550.8
2/1/2022,Product 4,Customer 6,90,15.3,1,1377
2/1/2022,Product 5,Customer 6,36,15.3,1,550.8
2/1/2022,Product 1,Customer 14,360,15.3,1,5508
2/1/2022,Product 2,Customer 14,720,15.3,1,11016
2/1/2022,Product 3,Customer 14,990,15.3,1,15147
2/1/2022,Product 4,Customer 14,150,15.3,1,2295
2/1/2022,Product 5,Customer 14,180,15.3,1,2754
2/1/2022,Product 6,Customer 14,240,15.3,1,3672
2/1/2022,Product 9,Customer 14,120,15.3,1,1836
2/1/2022,Product 1,Customer 15,192,15.3,1,2937.6
2/1/2022,Product 2,Customer 15,330,15.3,1,5049
2/1/2022,Product 3,Customer 15,204,15.3,1,3121.2
2/1/2022,Product 4,Customer 15,30,15.3,1,459
2/1/2022,Product 5,Customer 15,36,15.3,1,550.8
2/1/2022,Product 6,Customer 15,24,15.3,1,367.2
2/1/2022,Product 7,Customer 15,12,15.3,1,183.6
2/1/2022,Product 8,Customer 15,30,15.3,1,459
2/1/2022,Product 9,Customer 15,12,15.3,1,183.6
2/1/2022,Product 2,Customer 10,90,15.3,1,1377
2/1/2022,Product 3,Customer 10,90,15.3,1,1377
2/1/2022,Product 4,Customer 10,30,15.3,1,459
2/1/2022,Product 5,Customer 10,36,15.3,1,550.8
2/1/2022,Product 1,Customer 12,180,15.3,1,2754
2/1/2022,Product 2,Customer 12,180,15.3,1,2754
2/1/2022,Product 5,Customer 12,24,15.3,1,367.2
2/1/2022,Product 1,Customer 11,36,15.3,1,550.8
2/1/2022,Product 2,Customer 11,90,15.3,1,1377
2/1/2022,Product 4,Customer 11,54,15.3,1,826.2
2/1/2022,Product 1,Customer 7,6,15.3,1,91.8
2/1/2022,Product 2,Customer 7,66,15.3,1,1009.8
2/1/2022,Product 3,Customer 7,36,15.3,1,550.8
2/1/2022,Product 4,Customer 7,60,15.3,1,918
2/1/2022,Product 5,Customer 7,12,15.3,1,183.6
2/1/2022,Product 1,Customer 16,90,15.3,1,1377
2/1/2022,Product 2,Customer 16,270,15.3,1,4131
2/1/2022,Product 4,Customer 16,90,15.3,1,1377
2/1/2022,Product 1,Customer 9,12,15.3,1,183.6
2/1/2022,Product 2,Customer 9,60,15.3,1,918
2/1/2022,Product 3,Customer 9,60,15.3,1,918
2/1/2022,Product 4,Customer 9,60,15.3,1,918
2/1/2022,Product 1,Customer 2,60,15.3,1,918
2/1/2022,Product 2,Customer 2,60,15.3,1,918
2/1/2022,Product 4,Customer 2,60,15.3,1,918
2/1/2022,Product 5,Customer 2,30,15.3,1,459
2/1/2022,Product 10,Customer 2,36,15.3,1,550.8
2/1/2022,Product 1,Customer 11,12,15.3,1,183.6
2/1/2022,Product 2,Customer 11,114,15.3,1,1744.2
2/1/2022,Product 4,Customer 11,54,15.3,1,826.2
2/1/2022,Product 5,Customer 11,18,15.3,1,275.4
2/1/2022,Product 2,Customer 6,30,15.3,1,459
2/1/2022,Product 2,Customer 5,270,15.3,1,4131
2/1/2022,Product 3,Customer 5,132,15.3,1,2019.6
2/1/2022,Product 4,Customer 5,132,15.3,1,2019.6
2/1/2022,Product 5,Customer 5,120,15.3,1,1836
2/1/2022,Product 1,Customer 11,78,18,0,1404
2/1/2022,Product 2,Customer 11,12,18,0,216
2/1/2022,Product 4,Customer 11,30,18,0,540
2/1/2022,Product 5,Customer 11,90,18,0,1620
2/1/2022,Product 2,Customer 9,90,18,0,1620
2/1/2022,Product 4,Customer 9,90,18,0,1620
2/1/2022,Product 1,Customer 8,18,18,0,324
2/1/2022,Product 2,Customer 8,90,18,0,1620
2/1/2022,Product 4,Customer 8,12,18,0,216
2/1/2022,Product 5,Customer 8,90,18,0,1620
2/1/2022,Product 1,Customer 4,24,18,0,432
2/1/2022,Product 2,Customer 4,48,18,0,864
2/1/2022,Product 4,Customer 4,42,18,0,756
2/1/2022,Product 5,Customer 4,66,18,0,1188
2/1/2022,Product 1,Customer 1,30,18,0,540
2/1/2022,Product 2,Customer 1,90,18,0,1620
2/1/2022,Product 5,Customer 1,60,18,0,1080
3/1/2022,Product 2,Customer 10,294,15.3,1,4498.2
3/1/2022,Product 3,Customer 10,180,15.3,1,2754
3/1/2022,Product 4,Customer 10,138,15.3,1,2111.4
3/1/2022,Product 5,Customer 10,132,15.3,1,2019.6
3/1/2022,Product 2,Customer 8,216,15.3,1,3304.8
3/1/2022,Product 3,Customer 8,186,15.3,1,2845.8
3/1/2022,Product 4,Customer 8,156,15.3,1,2386.8
3/1/2022,Product 5,Customer 8,108,15.3,1,1652.4
3/1/2022,Product 7,Customer 8,36,15.3,1,550.8
3/1/2022,Product 1,Customer 12,78,15.3,1,1193.4
3/1/2022,Product 2,Customer 12,180,15.3,1,2754
3/1/2022,Product 3,Customer 12,270,15.3,1,4131
3/1/2022,Product 4,Customer 12,180,15.3,1,2754
3/1/2022,Product 5,Customer 12,132,15.3,1,2019.6
3/1/2022,Product 1,Customer 6,12,15.3,1,183.6
3/1/2022,Product 3,Customer 6,72,15.3,1,1101.6
3/1/2022,Product 4,Customer 6,36,15.3,1,550.8
3/1/2022,Product 5,Customer 6,60,15.3,1,918
3/1/2022,Product 1,Customer 1,114,15.3,1,1744.2
3/1/2022,Product 2,Customer 1,180,15.3,1,2754
3/1/2022,Product 3,Customer 1,90,15.3,1,1377
3/1/2022,Product 4,Customer 1,126,15.3,1,1927.8
3/1/2022,Product 5,Customer 1,120,15.3,1,1836
3/1/2022,Product 1,Customer 2,66,15.3,1,1009.8
3/1/2022,Product 2,Customer 2,108,15.3,1,1652.4
3/1/2022,Product 3,Customer 2,90,15.3,1,1377
3/1/2022,Product 4,Customer 2,36,15.3,1,550.8
3/1/2022,Product 5,Customer 2,30,15.3,1,459
3/1/2022,Product 10,Customer 2,6,15.3,1,91.8
3/1/2022,Product 3,Customer 6,30,15.3,1,459
3/1/2022,Product 4,Customer 6,156,15.3,1,2386.8
3/1/2022,Product 5,Customer 6,12,15.3,1,183.6
3/1/2022,Product 4,Customer 12,90,15.3,1,1377
3/1/2022,Product 5,Customer 12,186,15.3,1,2845.8
3/1/2022,Product 1,Customer 9,6,15.3,1,91.8
3/1/2022,Product 2,Customer 9,84,15.3,1,1285.2
3/1/2022,Product 3,Customer 9,84,15.3,1,1285.2
3/1/2022,Product 4,Customer 9,30,15.3,1,459
3/1/2022,Product 1,Customer 10,222,15.3,1,3396.6
3/1/2022,Product 2,Customer 10,60,15.3,1,918
3/1/2022,Product 5,Customer 10,24,15.3,1,367.2
3/1/2022,Product 1,Customer 8,78,15.3,1,1193.4
3/1/2022,Product 2,Customer 8,48,15.3,1,734.4
3/1/2022,Product 3,Customer 8,54,15.3,1,826.2
3/1/2022,Product 4,Customer 8,12,15.3,1,183.6
3/1/2022,Product 5,Customer 8,12,15.3,1,183.6
3/1/2022,Product 6,Customer 8,12,15.3,1,183.6
3/1/2022,Product 1,Customer 5,60,15.3,1,918
3/1/2022,Product 3,Customer 5,144,15.3,1,2203.2
3/1/2022,Product 1,Customer 4,48,15.3,1,734.4
3/1/2022,Product 2,Customer 4,60,15.3,1,918
3/1/2022,Product 3,Customer 4,36,15.3,1,550.8
3/1/2022,Product 4,Customer 4,36,15.3,1,550.8
3/1/2022,Product 1,Customer 16,90,18,0,1620
3/1/2022,Product 2,Customer 16,90,18,0,1620
3/1/2022,Product 4,Customer 16,90,18,0,1620
3/1/2022,Product 2,Customer 3,120,18,0,2160
3/1/2022,Product 3,Customer 3,210,18,0,3780
3/1/2022,Product 4,Customer 3,120,18,0,2160
3/1/2022,Product 10,Customer 3,18,18,0,324
3/1/2022,Product 6,Customer 3,6,18,0,108
3/1/2022,Product 8,Customer 3,6,18,0,108
3/1/2022,Product 2,Customer 16,90,18,0,1620
3/1/2022,Product 4,Customer 16,90,18,0,1620
4/1/2022,Product 1,Customer 17,480,18,0,8640
4/1/2022,Product 2,Customer 17,480,18,0,8640
4/1/2022,Product 3,Customer 17,480,18,0,8640
4/1/2022,Product 4,Customer 17,480,18,0,8640
4/1/2022,Product 5,Customer 17,480,18,0,8640
4/1/2022,Product 2,Customer 1,180,18,0,3240
4/1/2022,Product 2,Customer 7,72,18,0,1296
4/1/2022,Product 3,Customer 7,42,18,0,756
4/1/2022,Product 4,Customer 7,30,18,0,540
4/1/2022,Product 5,Customer 7,36,18,0,648
4/1/2022,Product 1,Customer 9,54,18,0,972
4/1/2022,Product 2,Customer 9,60,18,0,1080
4/1/2022,Product 3,Customer 9,54,18,0,972
4/1/2022,Product 4,Customer 9,12,18,0,216
4/1/2022,Product 1,Customer 3,138,18,0,2484
4/1/2022,Product 2,Customer 3,450,18,0,8100
4/1/2022,Product 3,Customer 3,300,18,0,5400
4/1/2022,Product 4,Customer 3,270,18,0,4860
4/1/2022,Product 5,Customer 3,240,18,0,4320
4/1/2022,Product 10,Customer 3,18,18,0,324
4/1/2022,Product 6,Customer 3,18,18,0,324
4/1/2022,Product 8,Customer 3,6,18,0,108
4/1/2022,Product 2,Customer 6,12,18,0,216
4/1/2022,Product 3,Customer 6,120,18,0,2160
4/1/2022,Product 5,Customer 6,48,18,0,864
4/1/2022,Product 2,Customer 4,90,18,0,1620
4/1/2022,Product 3,Customer 4,42,18,0,756
4/1/2022,Product 4,Customer 4,36,18,0,648
4/1/2022,Product 5,Customer 4,12,18,0,216
4/1/2022,Product 2,Customer 7,90,18,0,1620
4/1/2022,Product 3,Customer 7,12,18,0,216
4/1/2022,Product 4,Customer 7,30,18,0,540
4/1/2022,Product 5,Customer 7,48,18,0,864
4/1/2022,Product 1,Customer 5,54,18,0,972
4/1/2022,Product 2,Customer 5,90,18,0,1620
4/1/2022,Product 4,Customer 5,54,18,0,972
4/1/2022,Product 2,Customer 2,18,18,0,324
4/1/2022,Product 3,Customer 2,90,18,0,1620
4/1/2022,Product 4,Customer 2,72,18,0,1296
4/1/2022,Product 3,Customer 6,48,18,0,864
4/1/2022,Product 4,Customer 6,42,18,0,756
4/1/2022,Product 5,Customer 6,90,18,0,1620
4/1/2022,Product 1,Customer 15,84,18,0,1512
4/1/2022,Product 2,Customer 15,270,18,0,4860
4/1/2022,Product 3,Customer 15,180,18,0,3240
4/1/2022,Product 4,Customer 15,24,18,0,432
4/1/2022,Product 5,Customer 15,24,18,0,432
4/1/2022,Product 6,Customer 15,18,18,0,324
4/1/2022,Product 7,Customer 15,12,18,0,216
4/1/2022,Product 8,Customer 15,30,18,0,540
4/1/2022,Product 9,Customer 15,18,18,0,324
5/1/2022,Product 1,Customer 17,84,15.3,1,1285.2
5/1/2022,Product 2,Customer 17,120,15.3,1,1836
5/1/2022,Product 3,Customer 17,66,15.3,1,1009.8
5/1/2022,Product 4,Customer 17,54,15.3,1,826.2
5/1/2022,Product 5,Customer 17,42,15.3,1,642.6
5/1/2022,Product 1,Customer 16,90,15.3,1,1377
5/1/2022,Product 2,Customer 16,90,15.3,1,1377
5/1/2022,Product 4,Customer 16,90,15.3,1,1377
5/1/2022,Product 1,Customer 17,360,15.3,1,5508
5/1/2022,Product 3,Customer 17,360,15.3,1,5508
5/1/2022,Product 4,Customer 17,360,15.3,1,5508
5/1/2022,Product 5,Customer 17,360,15.3,1,5508
5/1/2022,Product 1,Customer 16,30,15.3,1,459
5/1/2022,Product 2,Customer 16,180,15.3,1,2754
5/1/2022,Product 4,Customer 16,90,15.3,1,1377
5/1/2022,Product 1,Customer 15,72,15.3,1,1101.6
5/1/2022,Product 4,Customer 15,72,15.3,1,1101.6
5/1/2022,Product 5,Customer 15,54,15.3,1,826.2
5/1/2022,Product 7,Customer 15,12,15.3,1,183.6
5/1/2022,Product 8,Customer 15,42,15.3,1,642.6
5/1/2022,Product 9,Customer 15,12,15.3,1,183.6
5/1/2022,Product 2,Customer 12,90,18,0,1620
5/1/2022,Product 3,Customer 12,90,18,0,1620
5/1/2022,Product 1,Customer 9,60,18,0,1080
5/1/2022,Product 2,Customer 9,90,18,0,1620
5/1/2022,Product 3,Customer 9,42,18,0,756
5/1/2022,Product 3,Customer 1,90,18,0,1620
5/1/2022,Product 4,Customer 1,90,18,0,1620
5/1/2022,Product 1,Customer 7,6,18,0,108
5/1/2022,Product 2,Customer 7,48,18,0,864
5/1/2022,Product 3,Customer 7,48,18,0,864
5/1/2022,Product 4,Customer 7,48,18,0,864
5/1/2022,Product 5,Customer 7,36,18,0,648
5/1/2022,Product 1,Customer 11,24,18,0,432
5/1/2022,Product 3,Customer 11,90,18,0,1620
5/1/2022,Product 4,Customer 11,66,18,0,1188
5/1/2022,Product 1,Customer 6,60,18,0,1080
5/1/2022,Product 3,Customer 6,30,18,0,540
5/1/2022,Product 4,Customer 6,6,18,0,108
5/1/2022,Product 5,Customer 6,90,18,0,1620
5/1/2022,Product 1,Customer 7,24,18,0,432
5/1/2022,Product 3,Customer 7,30,18,0,540
5/1/2022,Product 4,Customer 7,30,18,0,540
5/1/2022,Product 5,Customer 7,96,18,0,1728
5/1/2022,Product 1,Customer 8,30,18,0,540
5/1/2022,Product 2,Customer 8,6,18,0,108
5/1/2022,Product 3,Customer 8,48,18,0,864
5/1/2022,Product 4,Customer 8,54,18,0,972
5/1/2022,Product 6,Customer 8,36,18,0,648
5/1/2022,Product 9,Customer 8,6,18,0,108
5/1/2022,Product 1,Customer 1,72,18,0,1296
5/1/2022,Product 2,Customer 1,90,18,0,1620
5/1/2022,Product 3,Customer 1,90,18,0,1620
5/1/2022,Product 1,Customer 5,90,18,0,1620
5/1/2022,Product 3,Customer 5,18,18,0,324
5/1/2022,Product 4,Customer 5,72,18,0,1296
6/1/2022,Product 1,Customer 8,42,15.3,1,642.6
6/1/2022,Product 2,Customer 8,48,15.3,1,734.4
6/1/2022,Product 3,Customer 8,48,15.3,1,734.4
6/1/2022,Product 4,Customer 8,12,15.3,1,183.6
6/1/2022,Product 5,Customer 8,12,15.3,1,183.6
6/1/2022,Product 6,Customer 8,18,15.3,1,275.4
6/1/2022,Product 1,Customer 2,48,15.3,1,734.4
6/1/2022,Product 2,Customer 2,90,15.3,1,1377
6/1/2022,Product 4,Customer 2,60,15.3,1,918
6/1/2022,Product 5,Customer 2,6,15.3,1,91.8
6/1/2022,Product 11,Customer 2,6,15.3,1,91.8
6/1/2022,Product 1,Customer 11,66,15.3,1,1009.8
6/1/2022,Product 2,Customer 11,24,15.3,1,367.2
6/1/2022,Product 4,Customer 11,90,15.3,1,1377
6/1/2022,Product 1,Customer 6,144,15.3,1,2203.2
6/1/2022,Product 3,Customer 6,6,15.3,1,91.8
6/1/2022,Product 4,Customer 6,30,15.3,1,459
6/1/2022,Product 1,Customer 9,18,15.3,1,275.4
6/1/2022,Product 3,Customer 9,96,15.3,1,1468.8
6/1/2022,Product 4,Customer 9,72,15.3,1,1101.6
6/1/2022,Product 1,Customer 10,60,15.3,1,918
6/1/2022,Product 2,Customer 10,54,15.3,1,826.2
6/1/2022,Product 4,Customer 10,36,15.3,1,550.8
6/1/2022,Product 5,Customer 10,30,15.3,1,459
6/1/2022,Product 1,Customer 8,54,15.3,1,826.2
6/1/2022,Product 2,Customer 8,30,15.3,1,459
6/1/2022,Product 3,Customer 8,24,15.3,1,367.2
6/1/2022,Product 4,Customer 8,36,15.3,1,550.8
6/1/2022,Product 5,Customer 8,12,15.3,1,183.6
6/1/2022,Product 6,Customer 8,18,15.3,1,275.4
6/1/2022,Product 7,Customer 8,6,15.3,1,91.8
6/1/2022,Product 1,Customer 2,60,15.3,1,918
6/1/2022,Product 2,Customer 2,162,15.3,1,2478.6
6/1/2022,Product 3,Customer 2,90,15.3,1,1377
6/1/2022,Product 4,Customer 2,30,15.3,1,459
6/1/2022,Product 5,Customer 2,36,15.3,1,550.8
6/1/2022,Product 10,Customer 2,18,15.3,1,275.4
6/1/2022,Product 1,Customer 12,66,15.3,1,1009.8
6/1/2022,Product 3,Customer 12,90,15.3,1,1377
6/1/2022,Product 4,Customer 12,90,15.3,1,1377
6/1/2022,Product 1,Customer 2,48,18,0,864
6/1/2022,Product 2,Customer 2,18,18,0,324
6/1/2022,Product 3,Customer 2,90,18,0,1620
6/1/2022,Product 4,Customer 2,30,18,0,540
6/1/2022,Product 5,Customer 2,18,18,0,324
6/1/2022,Product 10,Customer 2,18,18,0,324
6/1/2022,Product 11,Customer 2,6,18,0,108
6/1/2022,Product 1,Customer 12,48,18,0,864
6/1/2022,Product 2,Customer 12,90,18,0,1620
6/1/2022,Product 3,Customer 12,90,18,0,1620
6/1/2022,Product 4,Customer 12,90,18,0,1620
6/1/2022,Product 1,Customer 16,120,18,0,2160
6/1/2022,Product 2,Customer 16,90,18,0,1620
6/1/2022,Product 4,Customer 16,180,18,0,3240
6/1/2022,Product 11,Customer 2,6,18,0,108
6/1/2022,Product 12,Customer 2,156,22.95,1,3580.2
6/1/2022,Product 13,Customer 2,156,22.95,1,3580.2
6/1/2022,Product 12,Customer 2,144,22.95,1,3304.8
6/1/2022,Product 13,Customer 2,144,22.95,1,3304.8
7/1/2022,Product 1,Customer 7,96,15.3,1,1468.8
7/1/2022,Product 2,Customer 7,84,15.3,1,1285.2
7/1/2022,Product 1,Customer 5,66,15.3,1,1009.8
7/1/2022,Product 2,Customer 5,90,15.3,1,1377
7/1/2022,Product 3,Customer 5,108,15.3,1,1652.4
7/1/2022,Product 4,Customer 5,96,15.3,1,1468.8
7/1/2022,Product 5,Customer 5,12,15.3,1,183.6
7/1/2022,Product 1,Customer 8,96,15.3,1,1468.8
7/1/2022,Product 2,Customer 8,144,15.3,1,2203.2
7/1/2022,Product 3,Customer 8,144,15.3,1,2203.2
7/1/2022,Product 4,Customer 8,108,15.3,1,1652.4
7/1/2022,Product 5,Customer 8,66,15.3,1,1009.8
7/1/2022,Product 10,Customer 8,72,15.3,1,1101.6
7/1/2022,Product 6,Customer 8,48,15.3,1,734.4
7/1/2022,Product 7,Customer 8,24,15.3,1,367.2
7/1/2022,Product 1,Customer 12,96,15.3,1,1468.8
7/1/2022,Product 2,Customer 12,90,15.3,1,1377
7/1/2022,Product 3,Customer 12,90,15.3,1,1377
7/1/2022,Product 5,Customer 12,24,15.3,1,367.2
7/1/2022,Product 1,Customer 2,24,15.3,1,367.2
7/1/2022,Product 2,Customer 2,6,15.3,1,91.8
7/1/2022,Product 4,Customer 2,48,15.3,1,734.4
7/1/2022,Product 1,Customer 10,108,15.3,1,1652.4
7/1/2022,Product 2,Customer 10,180,15.3,1,2754
7/1/2022,Product 3,Customer 10,90,15.3,1,1377
7/1/2022,Product 4,Customer 10,72,15.3,1,1101.6
7/1/2022,Product 5,Customer 10,60,15.3,1,918
7/1/2022,Product 1,Customer 1,66,15.3,1,1009.8
7/1/2022,Product 4,Customer 1,72,15.3,1,1101.6
7/1/2022,Product 5,Customer 1,42,15.3,1,642.6
7/1/2022,Product 1,Customer 8,6,15.3,1,91.8
7/1/2022,Product 2,Customer 8,12,15.3,1,183.6
7/1/2022,Product 3,Customer 8,24,15.3,1,367.2
7/1/2022,Product 4,Customer 8,6,15.3,1,91.8
7/1/2022,Product 5,Customer 8,12,15.3,1,183.6
7/1/2022,Product 10,Customer 8,6,15.3,1,91.8
7/1/2022,Product 6,Customer 8,6,15.3,1,91.8
7/1/2022,Product 7,Customer 8,6,15.3,1,91.8
7/1/2022,Product 1,Customer 12,12,15.3,1,183.6
7/1/2022,Product 2,Customer 12,90,15.3,1,1377
7/1/2022,Product 3,Customer 12,90,15.3,1,1377
7/1/2022,Product 4,Customer 12,90,15.3,1,1377
7/1/2022,Product 3,Customer 7,24,15.3,1,367.2
7/1/2022,Product 4,Customer 7,156,15.3,1,2386.8
7/1/2022,Product 2,Customer 15,180,15.3,1,2754
7/1/2022,Product 7,Customer 15,12,15.3,1,183.6
7/1/2022,Product 8,Customer 15,24,15.3,1,367.2
7/1/2022,Product 9,Customer 15,18,15.3,1,275.4
7/1/2022,Product 1,Customer 16,90,18,0,1620
7/1/2022,Product 2,Customer 16,180,18,0,3240
7/1/2022,Product 9,Customer 8,18,18,0,324
7/1/2022,Product 1,Customer 3,144,19.2,0,2764.8
7/1/2022,Product 2,Customer 3,204,19.2,0,3916.8
7/1/2022,Product 4,Customer 3,120,19.2,0,2304
7/1/2022,Product 6,Customer 3,12,19.2,0,230.4
7/1/2022,Product 12,Customer 2,54,27,0,1458
7/1/2022,Product 13,Customer 2,48,27,0,1296
7/1/2022,Product 12,Customer 8,42,27,0,1134
7/1/2022,Product 13,Customer 8,42,27,0,1134
8/1/2022,Product 1,Customer 14,60,15.3,1,918
8/1/2022,Product 4,Customer 14,48,15.3,1,734.4
8/1/2022,Product 6,Customer 14,24,15.3,1,367.2
8/1/2022,Product 9,Customer 14,60,15.3,1,918
8/1/2022,Product 1,Customer 16,180,15.3,1,2754
8/1/2022,Product 2,Customer 16,270,15.3,1,4131
8/1/2022,Product 4,Customer 16,270,15.3,1,4131
8/1/2022,Product 1,Customer 15,60,15.3,1,918
8/1/2022,Product 2,Customer 15,90,15.3,1,1377
8/1/2022,Product 4,Customer 15,24,15.3,1,367.2
8/1/2022,Product 7,Customer 15,12,15.3,1,183.6
8/1/2022,Product 9,Customer 15,18,15.3,1,275.4
8/1/2022,Product 2,Customer 17,180,18,0,3240
8/1/2022,Product 2,Customer 6,60,19.2,0,1152
8/1/2022,Product 3,Customer 6,60,19.2,0,1152
8/1/2022,Product 4,Customer 6,60,19.2,0,1152
8/1/2022,Product 1,Customer 7,90,19.2,0,1728
8/1/2022,Product 3,Customer 7,6,19.2,0,115.2
8/1/2022,Product 4,Customer 7,90,19.2,0,1728
8/1/2022,Product 2,Customer 4,60,19.2,0,1152
8/1/2022,Product 3,Customer 4,60,19.2,0,1152
8/1/2022,Product 4,Customer 4,60,19.2,0,1152
8/1/2022,Product 1,Customer 3,90,19.2,0,1728
8/1/2022,Product 2,Customer 3,90,19.2,0,1728
8/1/2022,Product 3,Customer 3,90,19.2,0,1728
8/1/2022,Product 4,Customer 3,48,19.2,0,921.6
8/1/2022,Product 5,Customer 3,90,19.2,0,1728
8/1/2022,Product 10,Customer 3,18,19.2,0,345.6
8/1/2022,Product 6,Customer 3,6,19.2,0,115.2
8/1/2022,Product 7,Customer 3,18,19.2,0,345.6
8/1/2022,Product 8,Customer 3,12,19.2,0,230.4
8/1/2022,Product 9,Customer 3,6,19.2,0,115.2
8/1/2022,Product 2,Customer 5,90,19.2,0,1728
8/1/2022,Product 3,Customer 5,48,19.2,0,921.6
8/1/2022,Product 4,Customer 5,30,19.2,0,576
8/1/2022,Product 5,Customer 5,12,19.2,0,230.4
8/1/2022,Product 1,Customer 11,90,19.2,0,1728
8/1/2022,Product 2,Customer 11,90,19.2,0,1728
8/1/2022,Product 3,Customer 11,90,19.2,0,1728
8/1/2022,Product 4,Customer 11,90,19.2,0,1728
8/1/2022,Product 5,Customer 11,90,19.2,0,1728
8/1/2022,Product 1,Customer 1,24,19.2,0,460.8
8/1/2022,Product 3,Customer 1,90,19.2,0,1728
8/1/2022,Product 4,Customer 1,90,19.2,0,1728
8/1/2022,Product 3,Customer 7,30,19.2,0,576
8/1/2022,Product 4,Customer 7,180,19.2,0,3456
8/1/2022,Product 2,Customer 6,60,19.2,0,1152
8/1/2022,Product 3,Customer 6,60,19.2,0,1152
8/1/2022,Product 4,Customer 6,60,19.2,0,1152
8/1/2022,Product 14,Customer 2,180,27,0,4860
9/1/2022,Product 2,Customer 7,90,16.32,1,1468.8
9/1/2022,Product 3,Customer 7,12,16.32,1,195.84
9/1/2022,Product 4,Customer 7,180,16.32,1,2937.6
9/1/2022,Product 2,Customer 6,120,16.32,1,1958.4
9/1/2022,Product 3,Customer 6,60,16.32,1,979.2
9/1/2022,Product 2,Customer 5,90,16.32,1,1468.8
9/1/2022,Product 3,Customer 5,30,16.32,1,489.6
9/1/2022,Product 4,Customer 5,42,16.32,1,685.44
9/1/2022,Product 5,Customer 5,24,16.32,1,391.68
9/1/2022,Product 3,Customer 10,180,16.32,1,2937.6
9/1/2022,Product 3,Customer 12,180,16.32,1,2937.6
9/1/2022,Product 3,Customer 2,180,16.32,1,2937.6
9/1/2022,Product 2,Customer 11,90,16.32,1,1468.8
9/1/2022,Product 3,Customer 11,90,16.32,1,1468.8
9/1/2022,Product 2,Customer 1,90,16.32,1,1468.8
9/1/2022,Product 3,Customer 1,90,16.32,1,1468.8
9/1/2022,Product 1,Customer 3,150,16.32,1,2448
9/1/2022,Product 2,Customer 3,240,16.32,1,3916.8
9/1/2022,Product 3,Customer 3,210,16.32,1,3427.2
9/1/2022,Product 4,Customer 3,180,16.32,1,2937.6
9/1/2022,Product 5,Customer 3,90,16.32,1,1468.8
9/1/2022,Product 10,Customer 3,24,16.32,1,391.68
9/1/2022,Product 6,Customer 3,12,16.32,1,195.84
9/1/2022,Product 7,Customer 3,12,16.32,1,195.84
9/1/2022,Product 8,Customer 3,6,16.32,1,97.92
9/1/2022,Product 9,Customer 3,18,16.32,1,293.76
9/1/2022,Product 11,Customer 3,18,16.32,1,293.76
9/1/2022,Product 2,Customer 6,60,16.32,1,979.2
9/1/2022,Product 3,Customer 6,60,16.32,1,979.2
9/1/2022,Product 4,Customer 6,60,16.32,1,979.2
9/1/2022,Product 1,Customer 8,180,16.32,1,2937.6
9/1/2022,Product 3,Customer 8,90,16.32,1,1468.8
9/1/2022,Product 4,Customer 8,90,16.32,1,1468.8
9/1/2022,Product 5,Customer 8,90,16.32,1,1468.8
9/1/2022,Product 3,Customer 2,180,16.32,1,2937.6
9/1/2022,Product 1,Customer 10,360,16.32,1,5875.2
9/1/2022,Product 4,Customer 10,90,16.32,1,1468.8
9/1/2022,Product 5,Customer 10,90,16.32,1,1468.8
9/1/2022,Product 2,Customer 11,90,16.32,1,1468.8
9/1/2022,Product 4,Customer 11,90,16.32,1,1468.8
9/1/2022,Product 1,Customer 7,24,16.32,1,391.68
9/1/2022,Product 2,Customer 7,60,16.32,1,979.2
9/1/2022,Product 3,Customer 7,90,16.32,1,1468.8
9/1/2022,Product 5,Customer 7,12,16.32,1,195.84
9/1/2022,Product 1,Customer 5,90,16.32,1,1468.8
9/1/2022,Product 2,Customer 5,90,16.32,1,1468.8
9/1/2022,Product 3,Customer 5,78,16.32,1,1272.96
9/1/2022,Product 4,Customer 5,90,16.32,1,1468.8
9/1/2022,Product 5,Customer 5,24,16.32,1,391.68
9/1/2022,Product 2,Customer 6,180,16.32,1,2937.6
9/1/2022,Product 3,Customer 6,60,16.32,1,979.2
9/1/2022,Product 4,Customer 6,60,16.32,1,979.2
9/1/2022,Product 1,Customer 18,36,18,0,648
9/1/2022,Product 2,Customer 18,36,18,0,648
9/1/2022,Product 3,Customer 18,36,18,0,648
9/1/2022,Product 4,Customer 18,36,18,0,648
9/1/2022,Product 5,Customer 18,36,18,0,648
9/1/2022,Product 3,Customer 14,108,18,0,1944
9/1/2022,Product 5,Customer 14,54,18,0,972
9/1/2022,Product 9,Customer 14,18,18,0,324
9/1/2022,Product 2,Customer 17,444,18,0,7992
9/1/2022,Product 3,Customer 17,120,18,0,2160
9/1/2022,Product 1,Customer 1,60,19.2,0,1152
9/1/2022,Product 2,Customer 1,90,19.2,0,1728
9/1/2022,Product 4,Customer 1,30,19.2,0,576
9/1/2022,Product 1,Customer 5,90,19.2,0,1728
9/1/2022,Product 2,Customer 5,90,19.2,0,1728
9/1/2022,Product 3,Customer 5,18,19.2,0,345.6
9/1/2022,Product 2,Customer 10,360,19.2,0,6912
9/1/2022,Product 2,Customer 12,360,19.2,0,6912
